gnd,pctile,year,count,hh_inc,le_agg,le_raceadj,sd_le_agg,sd_le_raceadj
M,29,2008,435046,37186.539,79.543633,79.62117,0.46347514,0.45329309
M,29,2009,444495,36401.68,78.720001,78.826775,0.45048356,0.44008511
M,29,2010,443448,35341.246,80.54644,80.622185,0.45325226,0.44428766
M,29,2011,440001,33666.086,81.114357,81.160294,0.44613174,0.43668541
M,29,2012,440693,33340.25,79.522392,79.590103,0.45860332,0.44870576
M,29,2013,437529,33074.156,79.415176,79.481789,0.46713287,0.4568499
M,29,2014,420493,33077.906,79.571976,79.638176,0.47476879,0.46407774
M,30,2001,390668,40643.68,77.949333,78.066978,0.50917405,0.50006574
M,30,2002,401914,40697.43,78.816483,78.912094,0.49750793,0.48792267
M,30,2003,410057,39844.441,78.081123,78.193092,0.48187441,0.47327736
M,30,2004,416648,38869.789,79.151672,79.243279,0.48147786,0.47322702
M,30,2005,421820,38292.754,78.71917,78.819931,0.5022186,0.49380746
M,30,2006,426634,38397.332,79.73185,79.813622,0.47192883,0.46325067
M,30,2007,430536,38266.047,80.171349,80.239487,0.48472559,0.47410953
M,30,2008,435212,38358.184,79.406006,79.498566,0.47952452,0.46977013
M,30,2009,444300,37581.238,79.613647,79.703003,0.47019073,0.46015519
M,30,2010,443346,36483.688,79.78479,79.881874,0.46990874,0.45985526
M,30,2011,440166,34781.047,79.149353,79.241348,0.46565807,0.45642436
M,30,2012,440808,34442.402,79.982826,80.057968,0.46202114,0.45225546
M,30,2013,437392,34171.258,79.27063,79.354576,0.49098122,0.4805578
M,30,2014,420427,34156.34,80.579887,80.628387,0.47130924,0.46069947
M,31,2001,390698,41870.996,78.580627,78.687973,0.52259493,0.51214039
M,31,2002,401971,41928.828,78.863716,78.961121,0.48939812,0.48123875
M,31,2003,410010,41048.434,78.340324,78.446304,0.48099178,0.47325566
M,31,2004,416693,40058.902,79.788078,79.870834,0.48877794,0.47982585
M,31,2005,421857,39467.383,80.454681,80.528809,0.50375831,0.49331862
M,31,2006,426594,39580.305,80.065926,80.144829,0.47699526,0.46712914
M,31,2007,430717,39442.309,80.285378,80.359276,0.48252088,0.4735207
M,31,2008,435158,39537.664,79.59362,79.683151,0.50203621,0.49128723
M,31,2009,444533,38763.742,79.112579,79.214539,0.46828893,0.45875007
M,31,2010,443461,37635.691,80.114128,80.211082,0.45669937,0.44706213
M,31,2011,440088,35905.148,80.538567,80.608627,0.48745644,0.47759983
M,31,2012,440751,35554.781,80.441971,80.508369,0.46896932,0.45901617
M,31,2013,437632,35276.152,78.929626,79.017776,0.4795804,0.46976405
M,31,2014,420741,35235.285,79.561699,79.634148,0.48763785,0.47664079
M,32,2001,390739,43104.602,78.43293,78.548111,0.52413917,0.51351476
M,32,2002,402042,43163.293,78.857483,78.957397,0.50015664,0.49026588
M,32,2003,410273,42254.453,79.277809,79.371773,0.48830411,0.47879466
M,32,2004,416664,41252.781,79.815773,79.904404,0.48233292,0.47166526
M,32,2005,421816,40646.441,79.742348,79.836678,0.498454,0.48994717
M,32,2006,426703,40768.484,79.492302,79.590546,0.48676836,0.47690499
M,32,2007,430603,40625.027,80.465767,80.541084,0.48930916,0.47914052
M,32,2008,435223,40727.406,80.244537,80.325638,0.4796339,0.47078761
M,32,2009,444543,39958.609,80.285118,80.371986,0.47463074,0.46491703
M,32,2010,443464,38793.434,80.089417,80.191193,0.47302282,0.46257001
M,32,2011,440133,37038.039,79.598602,79.694229,0.48228729,0.47241366
M,32,2012,440588,36674.371,80.31945,80.390732,0.46502146,0.45531347
M,32,2013,437496,36382.957,79.638229,79.720116,0.47238958,0.46251628
M,32,2014,420746,36320.605,78.944489,79.045563,0.50494665,0.49452642
M,33,2001,390870,44339.922,79.202423,79.315239,0.51791131,0.50762427
M,33,2002,401896,44400.48,78.374802,78.497375,0.5377478,0.52974027
M,33,2003,410191,43464.305,80.313377,80.398132,0.47924262,0.47035459
M,33,2004,416725,42452.652,79.25061,79.359589,0.50479001,0.49484384
M,33,2005,421931,41830.418,80.150993,80.239304,0.46347934,0.45506719
M,33,2006,426622,41961.238,80.4216,80.508255,0.48201787,0.4726415
M,33,2007,430710,41815.109,80.230934,80.3162,0.48585427,0.47667608
M,33,2008,435279,41925.156,79.883469,79.985962,0.50186259,0.49127778
M,33,2009,444649,41166.355,80.415504,80.505424,0.45305485,0.44333082
M,33,2010,443604,39957.953,80.548599,80.647667,0.46815705,0.45840162
M,33,2011,440169,38176.559,80.196373,80.289444,0.46766448,0.45863333
M,33,2012,440615,37802.52,79.413231,79.511017,0.45638108,0.44674024
M,33,2013,437705,37502.879,79.890732,79.978905,0.46432617,0.45414847
M,33,2014,420713,37416.141,81.186386,81.243477,0.46609822,0.4563624
M,34,2001,390918,45575.777,78.99707,79.114822,0.53496885,0.52635419
M,34,2002,402116,45645.188,79.561455,79.66674,0.51287007,0.5033263
M,34,2003,410181,44681.281,79.959724,80.05687,0.51661271,0.5054
M,34,2004,416721,43656.336,80.094719,80.191956,0.51086539,0.50154924
M,34,2005,421921,43019.289,80.500465,80.592499,0.506675,0.49616599
M,34,2006,426868,43164.477,80.632347,80.724129,0.47898602,0.46972612
M,34,2007,430770,43016.215,80.170403,80.269119,0.4963699,0.48586699
M,34,2008,435382,43130.703,80.725784,80.813965,0.48976433,0.4791345
M,34,2009,444550,42382.543,80.706284,80.795555,0.47408816,0.46411881
M,34,2010,443562,41139.402,80.631554,80.735054,0.4739207,0.46417385
M,34,2011,440164,39325.418,80.380791,80.477676,0.48201117,0.47179061
M,34,2012,440684,38938.82,80.188881,80.282143,0.49138296,0.48113963
M,34,2013,437611,38636.508,80.208725,80.29435,0.48040986,0.46981964
M,34,2014,420718,38528.66,79.856697,79.954094,0.51800233,0.50665754
M,35,2001,390887,46809.488,78.546967,78.680634,0.53803849,0.52846497
M,35,2002,402075,46890.152,79.537407,79.652023,0.54801655,0.53661942
M,35,2003,410292,45904.391,79.389801,79.500977,0.49695489,0.48640645
M,35,2004,416896,44860.145,79.75985,79.869705,0.50037575,0.49092549
M,35,2005,421950,44218.238,79.182854,79.308952,0.50542092,0.49550289
M,35,2006,426719,44374.758,80.323433,80.429146,0.51460761,0.50423986
M,35,2007,430841,44223.184,81.190277,81.273933,0.48066136,0.47114784
M,35,2008,435338,44346.781,80.870468,80.965385,0.49887204,0.48888451
M,35,2009,444667,43607.738,81.130104,81.221718,0.47557297,0.46522209
M,35,2010,443655,42333.48,81.670387,81.761497,0.45344126,0.44379348
M,35,2011,440227,40492.398,81.068054,81.155945,0.48150331,0.47130564
M,35,2012,440872,40092.328,81.30835,81.382324,0.47231027,0.46231383
M,35,2013,437658,39785.047,80.192764,80.293831,0.50808263,0.4967761
M,35,2014,420723,39652.461,81.054794,81.134262,0.51017523,0.499446
M,36,2001,390904,48043.484,79.720787,79.843163,0.54790473,0.53604937
M,36,2002,402215,48135.016,80.039726,80.153313,0.53537333,0.52468771
M,36,2003,410281,47130.207,79.074242,79.204918,0.50525707,0.49501121
M,36,2004,416800,46071.645,80.37394,80.482384,0.51199102,0.50212771
M,36,2005,421959,45419.594,80.317924,80.428551,0.48765445,0.47835648
M,36,2006,426886,45590.563,80.843941,80.942802,0.476917,0.46758842
M,36,2007,430808,45438.258,80.896454,80.996078,0.5053882,0.49411935
M,36,2008,435340,45572.926,80.736389,80.837158,0.49196172,0.48200187
M,36,2009,444655,44843.719,81.391418,81.485825,0.47998708,0.46967873
M,36,2010,443730,43538.039,81.58503,81.676613,0.43065676,0.42130265
M,36,2011,440246,41675.809,81.408806,81.501175,0.47735506,0.46683094
M,36,2012,440809,41262.086,80.729813,80.83239,0.51983196,0.50868821
M,36,2013,437614,40944.645,81.251328,81.322968,0.46105531,0.45034042
M,36,2014,420819,40789.105,81.127914,81.207123,0.49845624,0.48799005
M,37,2001,390966,49279.563,80.626503,80.732796,0.52707559,0.51633221
M,37,2002,402077,49386.801,80.123581,80.238983,0.51268566,0.50219887
M,37,2003,410337,48359.48,80.360565,80.46907,0.51628929,0.50545073
M,37,2004,416822,47294.363,80.616768,80.722694,0.49916551,0.48892921
M,37,2005,421996,46628.969,80.988823,81.090759,0.50678748,0.49673992
M,37,2006,426886,46812.109,80.942574,81.048126,0.50995439,0.49879
M,37,2007,430928,46658.898,80.946617,81.051666,0.5132966,0.50240976
M,37,2008,435448,46807.598,80.357254,80.480499,0.51047897,0.50079256
M,37,2009,444799,46092.723,81.080437,81.192383,0.47758248,0.46695885
M,37,2010,443657,44756.656,81.051064,81.168854,0.47577378,0.46592638
M,37,2011,440318,42873.203,81.609756,81.702454,0.48397911,0.47305962
M,37,2012,440922,42451.246,80.848679,80.957626,0.50395536,0.49331892
M,37,2013,437739,42117.797,81.685585,81.761497,0.46994725,0.45992181
M,37,2014,420902,41944.633,80.837921,80.941185,0.52812725,0.51637268
M,38,2001,391008,50526.219,79.261993,79.408524,0.57480907,0.56493253
M,38,2002,402143,50641.363,79.592155,79.723221,0.52821517,0.51604164
M,38,2003,410325,49593.285,80.062775,80.191261,0.53627527,0.52598369
M,38,2004,416955,48526.078,81.093719,81.205231,0.51362163,0.50324064
M,38,2005,422113,47844.598,81.197044,81.306282,0.51493144,0.50479585
M,38,2006,426824,48041.703,80.333916,80.458038,0.50457627,0.49393916
M,38,2007,430900,47892.496,81.233955,81.344818,0.53175724,0.52020961
M,38,2008,435430,48052.781,80.680763,80.801964,0.53953934,0.52746475
M,38,2009,444671,47357.512,80.729362,80.850876,0.47461101,0.46466765
M,38,2010,443793,45985.535,82.391762,82.485962,0.45227343,0.44238213
M,38,2011,440441,44085.891,81.842674,81.936432,0.47184005,0.46165827
M,38,2012,440976,43650.566,81.427711,81.5326,0.50727051,0.49657473
M,38,2013,437759,43305.203,81.077957,81.176071,0.48286474,0.47175121
M,38,2014,420924,43112.785,82.214195,82.288864,0.47423351,0.46363214
M,39,2001,390980,51772.168,81.00547,81.119553,0.54222834,0.53089178
M,39,2002,402207,51901.969,80.699516,80.814995,0.53364623,0.52232754
M,39,2003,410386,50831.09,80.193085,80.32196,0.52619874,0.51433074
M,39,2004,416915,49756.078,79.718277,79.859596,0.54690093,0.53508067
M,39,2005,421935,49071.848,80.437698,80.564659,0.50691426,0.49669492
M,39,2006,427021,49283.5,80.500008,80.636986,0.54851013,0.5374859
M,39,2007,430908,49130.848,81.298508,81.40374,0.50083911,0.48949513
M,39,2008,435418,49309.809,82.002274,82.093819,0.47998059,0.47022688
M,39,2009,444885,48635.305,81.095444,81.220779,0.52217948,0.51186144
M,39,2010,443733,47232.504,81.009232,81.14534,0.50671667,0.4956432
M,39,2011,440361,45313.715,82.598282,82.679909,0.44941205,0.43970445
M,39,2012,440998,44866.699,81.726051,81.820969,0.47370672,0.46323791
M,39,2013,437861,44508.363,80.61956,80.741859,0.51527637,0.50347769
M,39,2014,420921,44294.164,82.000603,82.091171,0.5013923,0.48979411
M,40,2001,391132,53030.141,79.61628,79.766907,0.57418913,0.56474221
M,40,2002,402355,53171.066,80.313065,80.442879,0.54936367,0.54003847
M,40,2003,410360,52074.961,80.711319,80.836533,0.53130937,0.52000523
M,40,2004,416963,50993.055,80.958954,81.07869,0.49862018,0.48848623
M,40,2005,422212,50303.961,81.922455,82.024101,0.50344527,0.49193093
M,40,2006,426899,50530.289,80.789177,80.917557,0.51510167,0.50290525
M,40,2007,431068,50376.547,82.404022,82.50032,0.48973036,0.47896892
M,40,2008,435598,50574.066,82.218353,82.312004,0.45661122,0.44668263
M,40,2009,444857,49917.41,80.890884,81.02668,0.49391046,0.48292425
M,40,2010,443779,48489.262,81.827744,81.95179,0.4639751,0.45386007
M,40,2011,440361,46556.824,82.288269,82.392326,0.47252303,0.46198034
M,40,2012,441034,46100.965,80.746864,80.880074,0.51417994,0.50284314
M,40,2013,437813,45728.773,81.880028,81.97287,0.49757051,0.48669386
M,40,2014,420919,45494.301,81.890747,82.005745,0.56812906,0.55606294
M,41,2001,391177,54288.684,80.165421,80.306839,0.53632593,0.52514493
M,41,2002,402231,54445.465,80.418564,80.54982,0.57004374,0.55778354
M,41,2003,410447,53328.824,80.665176,80.797516,0.54264307,0.5342021
M,41,2004,417017,52236.785,81.680336,81.794525,0.50897646,0.49854031
M,41,2005,422138,51544.625,81.481766,81.600914,0.50729507,0.49745405
M,41,2006,426934,51786.293,81.4618,81.584824,0.54477638,0.5335111
M,41,2007,430996,51631.379,82.296051,82.395691,0.50244528,0.49137038
M,41,2008,435471,51847.176,82.225716,82.329018,0.49155307,0.47980654
M,41,2009,444807,51212.48,81.112076,81.253807,0.52039623,0.50840831
M,41,2010,443828,49759.137,81.300964,81.439133,0.47921646,0.46885267
M,41,2011,440594,47814.012,82.754471,82.844559,0.45795536,0.44868416
M,41,2012,441233,47350.316,81.2752,81.402916,0.49666297,0.48501927
M,41,2013,437903,46968.652,81.881546,81.980934,0.48153821,0.4704507
M,41,2014,420905,46703.387,82.040649,82.138458,0.50933158,0.49722373
M,42,2001,391025,55549.891,80.53479,80.670685,0.54322946,0.53132063
M,42,2002,402304,55729.625,79.640434,79.791824,0.56327373,0.55173123
M,42,2003,410383,54589.371,81.242462,81.368263,0.56586021,0.55356109
M,42,2004,417045,53485.105,80.625084,80.761528,0.54469174,0.53379947
M,42,2005,422308,52793.41,81.233238,81.360191,0.53075427,0.51832294
M,42,2006,427053,53050.691,81.530373,81.658661,0.53894556,0.52578014
M,42,2007,431020,52897,81.999527,82.1082,0.49852759,0.48838592
M,42,2008,435582,53128.328,81.976982,82.090988,0.51908565,0.50775069
M,42,2009,444959,52518.656,81.946663,82.066391,0.51837599,0.50697929
M,42,2010,443888,51037.891,81.709785,81.847626,0.50785452,0.49696261
M,42,2011,440502,49087.809,81.676483,81.802864,0.53215224,0.52039242
M,42,2012,441298,48619.328,82.420296,82.521317,0.4894447,0.47969204
M,42,2013,437855,48223.762,81.54995,81.667503,0.52841026,0.51620382
M,42,2014,421114,47929.199,82.368172,82.471077,0.5337311,0.52181488
M,43,2001,391072,56824.273,79.666557,79.818596,0.57928669,0.56674653
M,43,2002,402327,57019.168,80.968765,81.089989,0.54523486,0.53292513
M,43,2003,410597,55856.566,80.931007,81.056877,0.54327208,0.53172094
M,43,2004,417070,54745.582,80.353363,80.496811,0.55157089,0.54117757
M,43,2005,422199,54053.063,80.978401,81.110184,0.52531445,0.51363426
M,43,2006,427154,54326.133,82.210297,82.315895,0.5093801,0.49781474
M,43,2007,431127,54170.109,81.948303,82.053192,0.49108768,0.47987512
M,43,2008,435595,54423.25,82.705849,82.805183,0.50128829,0.49197197
M,43,2009,444898,53831.414,82.237953,82.351921,0.48529339,0.47445714
M,43,2010,443913,52324.035,82.09269,82.219894,0.4918229,0.48178512
M,43,2011,440583,50378.953,82.530602,82.634651,0.53007829,0.5185318
M,43,2012,441232,49901.223,82.400879,82.501427,0.49550825,0.48537958
M,43,2013,437971,49499.516,81.768616,81.878319,0.52171808,0.50962466
M,43,2014,420941,49173.621,81.984306,82.091896,0.51923913,0.50673348
M,44,2001,391106,58100.543,80.664787,80.792213,0.55510139,0.54409069
M,44,2002,402333,58317.953,80.081711,80.220718,0.56148702,0.55067968
M,44,2003,410440,57134.324,79.794952,79.939682,0.54360241,0.53351188
M,44,2004,417051,56015.973,81.142006,81.267418,0.55485415,0.54414672
M,44,2005,422167,55321.262,81.774467,81.890259,0.56516969,0.55354941
M,44,2006,427038,55606.164,81.303696,81.424759,0.52669215,0.5163092
M,44,2007,431099,55455.52,81.666763,81.779144,0.54178542,0.53038043
M,44,2008,435630,55736.648,82.48082,82.579002,0.5026136,0.49150363
M,44,2009,444997,55159.43,82.790779,82.890511,0.49398142,0.48309657
M,44,2010,443933,53620.59,82.620422,82.734344,0.50315291,0.49297324
M,44,2011,440565,51680.914,82.445747,82.548126,0.49640292,0.4850387
M,44,2012,441351,51201.422,82.931946,83.011414,0.4599131,0.45036769
M,44,2013,438051,50795.891,82.384186,82.481247,0.50401735,0.49260944
M,44,2014,421258,50434.344,82.063835,82.166275,0.52215523,0.51032114
M,45,2001,391135,59384.859,79.563957,79.711052,0.57429993,0.56564838
M,45,2002,402319,59620.305,81.213982,81.326027,0.54487497,0.53361899
M,45,2003,410615,58422.008,81.096481,81.211441,0.53622937,0.5258047
M,45,2004,417063,57295.75,80.466751,80.5989,0.53512675,0.52497554
M,45,2005,422263,56598.113,81.886429,81.990982,0.54060435,0.52942008
M,45,2006,427122,56902.188,82.561516,82.650856,0.50472039,0.49484298
M,45,2007,431131,56759.445,81.816101,81.918716,0.52329165,0.5130561
M,45,2008,435547,57062.547,81.467064,81.584137,0.56317782,0.55192649
M,45,2009,444927,56510.078,82.240379,82.3461,0.49242747,0.48218158
M,45,2010,444010,54940.098,82.878235,82.978752,0.48641998,0.47593269
M,45,2011,440625,52998.285,82.529236,82.624077,0.49214694,0.48085931
M,45,2012,441326,52517.055,82.221031,82.314163,0.49292415,0.48182973
M,45,2013,438025,52108.668,82.102966,82.200027,0.52818727,0.51651627
M,45,2014,421207,51712.383,82.418648,82.508255,0.52635241,0.51347625
M,46,2001,391227,60680.398,81.122238,81.23819,0.59678334,0.58374637
M,46,2002,402359,60939.129,81.525749,81.629547,0.55658305,0.54597104
M,46,2003,410493,59721.188,82.342308,82.425781,0.51627445,0.50409114
M,46,2004,417124,58588.199,82.295227,82.388802,0.5327543,0.52185261
M,46,2005,422250,57891.043,81.068954,81.190437,0.54219896,0.53092957
M,46,2006,427092,58217.457,81.602806,81.716286,0.55149066,0.53996205
M,46,2007,431055,58080.199,82.397926,82.48732,0.51662683,0.50634402
M,46,2008,435701,58409.449,82.087364,82.18882,0.53101963,0.5195297
M,46,2009,445013,57879.477,81.390778,81.512985,0.50873339,0.49847019
M,46,2010,444034,56277.027,82.047485,82.167778,0.51500612,0.50327891
M,46,2011,440633,54332.316,81.822021,81.930275,0.54926223,0.53753811
M,46,2012,441503,53851.789,82.214661,82.306763,0.49288505,0.48283589
M,46,2013,437971,53442.656,82.770592,82.842812,0.49270138,0.48231891
M,46,2014,421136,53007,82.277153,82.368042,0.55328339,0.54140162
M,47,2001,391225,61986.137,80.972176,81.090408,0.60707605,0.59695518
M,47,2002,402435,62264.906,79.505341,79.646576,0.56503546,0.55472195
M,47,2003,410608,61031.617,81.111679,81.225761,0.57174832,0.55933315
M,47,2004,417169,59893.566,81.828499,81.92878,0.54797143,0.53638464
M,47,2005,422316,59200.492,81.264946,81.376175,0.53646833,0.52612394
M,47,2006,427256,59545.07,81.847206,81.952568,0.54693657,0.53452766
M,47,2007,431141,59419.047,82.094116,82.191559,0.56459993,0.55272752
M,47,2008,435684,59770.938,83.021828,83.103844,0.51588047,0.5057531
M,47,2009,444998,59265.449,82.342941,82.447998,0.50807256,0.49811146
M,47,2010,444000,57632.355,82.886154,82.983704,0.48896042,0.47891977
M,47,2011,440665,55680.824,82.298531,82.397537,0.52301377,0.51228201
M,47,2012,441346,55202.07,81.720314,81.828072,0.53866482,0.52679813
M,47,2013,438116,54791.199,82.264641,82.366188,0.55617881,0.54470366
M,47,2014,421218,54317.523,82.370682,82.464851,0.55910772,0.54743862
M,48,2001,391266,63294.691,79.890488,80.029625,0.59953743,0.58987033
M,48,2002,402495,63598.363,80.764526,80.881195,0.57358205,0.56014174
M,48,2003,410660,62349.625,80.757957,80.87986,0.57070476,0.56022823
M,48,2004,417205,61213.273,80.688347,80.812012,0.56769305,0.55616939
M,48,2005,422323,60524.828,82.069473,82.169319,0.54676622,0.53562009
M,48,2006,427161,60891.512,81.636673,81.746407,0.56891018,0.55710888
M,48,2007,431146,60771.875,82.106491,82.204926,0.55670923,0.54601043
M,48,2008,435786,61146.145,83.093826,83.17189,0.51930529,0.50926554
M,48,2009,445040,60668.641,82.524239,82.620949,0.49534577,0.48552313
M,48,2010,444047,59004.234,83.300499,83.387489,0.48315156,0.47347587
M,48,2011,440653,57044.242,83.205391,83.286987,0.50629872,0.49593726
M,48,2012,441444,56573.574,83.435211,83.502769,0.49541181,0.486256
M,48,2013,438147,56160.816,82.984985,83.056549,0.50357687,0.49371257
M,48,2014,421159,55651.094,83.328346,83.395554,0.53102952,0.5204621
M,49,2001,391256,64618.266,80.460846,80.586105,0.59945917,0.5876404
M,49,2002,402535,64947.461,80.010849,80.145317,0.61686683,0.60647255
M,49,2003,410588,63682.766,81.143944,81.255478,0.58815318,0.57581323
M,49,2004,417322,62546.594,81.879372,81.97934,0.55764019,0.5465526
M,49,2005,422420,61860.852,81.537735,81.646408,0.58031458,0.57048959
M,49,2006,427224,62251.539,81.751328,81.859802,0.57437849,0.56231874
M,49,2007,431240,62140.672,82.405815,82.495247,0.56397253,0.5526908
M,49,2008,435705,62541.5,83.195793,83.272522,0.50449395,0.49472782
M,49,2009,445124,62090.02,82.561989,82.65551,0.50085109,0.49065274
M,49,2010,444069,60393.82,83.116432,83.208061,0.52728069,0.51736909
M,49,2011,440750,58436.824,82.608009,82.700645,0.52269238,0.51267314
M,49,2012,441466,57962.141,82.64959,82.739769,0.53579038,0.52399838
